12	100039790	100028454	4
12	100039790	100037075	1
12	100039790	100037142	1
12	100050319	100047942	0
12	100051222	100050167	0
12	100051875	100050264	0
12	100072814	100059849	0
12	100072814	100069907	0
12	100083135	100072671	0
12	100083135	100072678	0
12	100083135	100072778	0
12	100083135	100072785	0
12	100084659	100083015	0
12	100086359	100083015	0
12	100086359	100084475	0
12	100086359	100084532	0
12	100103952	100102765	0
12	100108549	100103912	0
12	100108549	100103934	0
12	10013425	10010791	0
12	10015407	10015611	0
12	100157059	100156620	0
12	100157257	100156411	0
12	100157257	100156915	0
12	100157446	100156356	0
12	100157446	100156438	0
12	100157740	100156416	0
12	100158874	100157996	0
12	100161651	100157164	0
12	100162835	100158678	0
12	100166064	100158957	0
12	100166637	100165047	0
12	100166664	100165970	1
12	100170988	100161601	0
12	100173246	100170936	0
12	100173660	100170936	0
12	100173685	100173311	0
12	100177121	100173195	0
12	100177121	100173346	0
12	100177121	100173656	0
12	100180717	100177042	0
12	100195674	100180552	0
12	100198973	100180552	0
12	100199763	100180552	0
12	100221794	100203668	0
12	100238118	100221669	0
12	100241846	100237967	0
12	100242570	100241642	0
12	100248979	100237799	0
12	100248979	100241734	0
12	100252280	100248899	0
12	100252302	100242485	0
12	100252306	100248899	0
12	100252537	100252175	0
12	100253716	100252479	0
12	100256227	100252262	0
12	100256227	100252393	0
12	100256227	100252457	0
12	100256227	100252479	0
12	100256227	100253488	0
12	100261769	100256048	0
12	100262410	100255872	0
12	100262410	100256048	0
12	10028099	10015239	0
12	100335692	100335810	0
12	10052095	10052629	0
12	10073412	10069553	0
12	10073412	10070482	0
12	10073412	10070762	0
12	10081414	10075503	0
12	100859263	100852330	0
12	10089223	10081236	0
12	10089223	10081268	0
12	10092520	10089123	0
12	10098931	10089126	0
12	10098951	10075503	0
12	10098986	10089123	0
12	10099015	10081236	0
12	101039095	101038419	0
12	101158329	101155492	0
12	10118591	10116776	0
12	101202216	101195094	0
12	10123364	10116776	0
12	10123364	10118067	0
12	10123364	10118153	0
12	10123364	10118226	0
12	10123364	10118457	0
12	10123364	10118548	0
12	10125174	10123244	0
12	10125449	10117861	0
12	10125449	10118457	0
12	10125449	10123244	0
12	10125449	10125086	0
12	10126709	10125296	0
12	10127846	10124745	0
12	10127846	10125296	0
12	10127846	10126570	0
12	10127846	10127039	0
12	10127846	10127326	0
12	10130083	10123244	0
12	10130083	10127746	0
12	10130098	10127445	0
12	10130098	10127746	0
12	10130154	10127746	0
12	10130184	10127746	0
12	10130186	10125296	0
12	10130190	10127746	0
12	10130238	10127746	0
12	10130242	10127746	0
12	10130258	10125296	0
12	10130258	10126570	0
12	10130258	10127746	0
12	101396578	101393119	2
12	101396578	101394917	2
12	101396578	101394943	2
12	101396578	101395487	2
12	101396578	101395506	2
12	101396578	101395591	1
12	101400382	101396539	0
12	101401174	101396142	0
12	101401174	101396398	0
12	101401174	101396413	0
12	101401487	101396398	0
12	101405982	101402864	0
12	101405982	101403141	0
12	101405982	101403415	0
12	101407462	101405843	0
12	101407464	101405843	0
12	101407503	101405883	0
12	101407747	101402864	0
12	101407747	101405843	0
12	101407750	101396398	0
12	101407754	101405843	0
12	101407757	101405655	0
12	101407763	101405843	0
12	101407821	101405843	0
12	101409061	101408371	0
12	10160463	10158300	0
12	10160463	10159583	0
12	10160463	10159666	0
12	10160463	10159900	0
12	10160562	10159667	0
12	10160926	10159617	0
12	10160926	10160346	0
12	10160926	10160401	0
12	101650949	101646719	0
12	101659971	101646719	0
12	10166950	10160785	0
12	10166958	10159514	0
12	10166958	10160346	0
12	10166958	10160785	0
12	10166958	10160877	0
12	10167169	10160866	0
12	101726405	101728900	2
12	101726502	101728907	3
12	101729214	101728647	1
12	101729214	101728649	1
12	101729214	101728872	1
12	101731667	101728647	0
12	101731667	101729108	0
12	101733675	101728647	0
12	101733675	101729108	0
12	101749192	101745496	0
12	101753540	101749100	0
12	101753540	101749141	0
12	101756567	101753371	0
12	101757311	101753371	0
12	101757311	101756214	0
12	101757311	101756419	0
12	101757658	101756941	0
12	101757658	101757211	0
12	101766295	101764201	0
12	101768104	101765760	0
12	101768161	101766090	0
12	101770192	101767909	0
12	101770192	101768036	0
12	101780287	101770995	0
12	101780622	101778289	0
12	101780622	101780151	0
12	101786217	101780556	0
12	101786218	101780556	0
12	101788590	101785589	0
12	101788590	101786011	0
12	101796763	101789937	0
12	101796763	101795870	0
12	101796763	101795873	0
12	101810659	101796676	0
12	101830680	101796510	0
12	101830819	101796676	0
12	101830844	101796676	0
12	101830939	101796676	0
12	101923900	101923409	0
12	101961123	101957212	0
12	101962391	101954997	0
12	102017806	102012941	0
12	102019372	102012942	1
12	102026039	102012926	0
12	102026039	102012938	0
12	102026039	102012941	0
12	102026039	102012943	0
12	102026039	102012945	0
12	102026039	102012954	0
12	102026039	102017719	0
12	102026039	102019276	0
12	102039976	102025973	0
12	102039979	102025920	0
12	102039979	102025973	0
12	102040435	102025973	0
12	102044213	102025973	0
12	102044213	102039867	0
12	102044213	102039883	0
12	102046120	102043614	0
12	102046120	102044104	0
12	102061347	102046053	0
12	102061347	102048289	0
12	102061347	102050188	0
12	102061347	102050517	0
12	102061347	102059663	0
12	102075095	102073102	5
12	102075095	102074188	6
12	102075095	102074196	6
12	102075095	102074244	7
12	102075095	102074435	5
12	102077001	102075000	0
12	102077504	102076796	0
12	102079217	102077321	0
12	102085856	102079058	0
12	102085857	102076992	0
12	102085857	102077321	0
12	102085857	102079077	0
12	102099201	102076796	0
12	102112233	102101031	0
12	102115865	102112174	0
12	102118584	102112107	0
12	102118584	102115802	0
12	102119421	102118364	0
12	102120090	102118362	0
12	102120091	102118362	0
12	102120092	102118362	0
12	102120121	102118362	0
12	102120125	102118362	0
12	10212945	10213141	26
12	10212991	10213092	34
12	10213220	10213835	2
12	10213715	10213835	3
12	10213715	10214073	3
12	10213975	10214073	1
12	10214188	10214668	0
12	10214762	10214160	0
12	102197172	102196458	79
12	102197846	102196972	27
12	102304449	102304631	0
12	102304757	102315310	0
12	102315491	102348882	0
12	102415747	102402246	0
12	102418004	102402327	0
12	102418004	102402516	0
12	102419691	102395873	0
12	102419691	102402327	0
12	102419691	102402458	0
12	102419691	102417490	0
12	102419691	102417954	0
12	102475800	102419508	0
12	102813973	102809279	0
12	102840516	102836884	0
12	102840516	102838323	0
12	102840516	102839086	0
12	102840516	102839088	0
12	102840516	102839208	0
12	102843780	102840399	0
12	102843780	102840512	0
12	102855333	102852814	0
12	102866664	102854685	0
12	102866664	102855135	0
12	102877551	102855278	0
12	102877551	102866595	0
12	102894919	102877234	0
12	102894919	102877461	0
12	102894919	102877494	0
12	102894919	102886044	0
12	102912881	102894734	0
12	102912899	102894734	0
12	102912899	102894800	0
12	102912899	102894865	0
12	102917115	102912790	0
12	102917220	102912790	0
12	102917226	102912790	0
12	102917226	102916572	0
12	102917227	102912790	0
12	102917255	102913801	0
12	102917604	102912790	0
12	102923596	102917171	0
12	102946803	102923572	0
12	102946803	102945087	0
12	102946803	102945958	0
12	102950847	102917070	0
12	102958223	102912790	0
12	102958367	102917070	0
12	102958411	102917070	0
12	10308085	10309387	0
12	10308085	10309625	0
12	10309481	10309625	0
12	10314774	10315312	0
12	103178199	103080949	0
12	103178199	103081089	0
12	103263372	103237590	0
12	103263372	103262266	0
12	103263372	103262269	0
12	103267709	103263307	0
12	103267709	103263325	0
12	103267887	103263325	0
12	103267887	103267608	0
12	103267893	103267633	0
12	103267926	103267608	0
12	103268963	103263325	0
12	103268963	103267633	0
12	103268963	103267852	0
12	103269854	103267852	0
12	103269854	103268541	0
12	103269854	103268857	0
12	103270309	103269819	0
12	103273884	103269806	0
12	103277211	103269806	0
12	103306346	103301942	0
12	103306346	103301954	0
12	10336310	10332860	0
12	103368107	103305973	0
12	103368999	103277149	0
12	103368999	103305973	0
12	103368999	103305981	0
12	103368999	103349122	0
12	103397754	103396492	0
12	103401676	103368886	0
12	103401676	103378707	0
12	103478065	103401606	0
12	103478065	103476899	0
12	103478448	103401606	0
12	103478448	103471971	0
12	103506175	103505410	0
12	10361046	10358463	0
12	103657996	103654779	0
12	103669407	103668574	0
12	103766907	103746314	0
12	103766914	103763311	0
12	103775631	103770452	19
12	103778082	103775488	24
12	103780365	103772309	0
12	103780365	103777043	0
12	103780365	103777999	0
12	10378236	10372352	0
12	10378236	10372415	0
12	10378236	10372806	0
12	10378236	10372905	0
12	10378236	10372979	0
12	10378236	10372990	0
12	10378236	10373058	0
12	10378236	10373081	0
12	10378236	10373184	0
12	10378706	10378131	0
12	103787528	103785334	0
12	103787528	103785570	0
12	103788920	103787440	0
12	103789058	103787465	0
12	10379483	10378553	0
12	10379483	10378574	0
12	103797032	103793936	0
12	10379793	10378131	0
12	10379793	10378553	0
12	10379793	10379446	0
12	103798678	103796892	0
12	103798678	103796893	0
12	10382183	10379446	0
12	103841198	103814936	0
12	103844650	103843755	2
12	103857244	103843748	0
12	103857244	103844510	0
12	10387011	10378553	0
12	10387011	10379365	0
12	10387011	10379699	0
12	10387011	10379765	0
12	103882589	103870270	0
12	103882711	103870270	0
12	103882711	103879731	0
12	103889631	103883603	0
12	103889641	103885867	0
12	103890905	103889400	0
12	103893170	103890764	0
12	103893193	103889400	0
12	103893397	103889400	0
12	103897124	103892950	0
12	103897132	103892993	0
12	103915868	103911317	0
12	103920567	103914026	0
12	103930132	103914961	0
12	103931624	103931710	0
12	103941548	103941628	0
12	103942797	103943073	0
12	103953535	103950201	0
12	103953535	103950739	0
12	103953535	103951409	0
12	103953535	103951479	0
12	103953535	103951583	0
12	103954969	103953413	0
12	103955772	103954874	0
12	103956739	103955705	1
12	103956749	103950206	0
12	103956749	103951281	6
12	103956749	103951419	6
12	103956749	103953413	0
12	103956749	103954651	1
12	103956749	103954874	0
12	103957135	103956630	22
12	103957148	103953413	0
12	103957182	103956630	22
12	103957191	103950744	1
12	103957214	103956303	13
12	103957216	103956630	22
12	103957265	103956630	11
12	103957274	103956630	11
12	103965696	103953413	0
12	103965709	103956630	0
12	103982935	103983135	0
12	103982935	103983294	0
12	103983219	103983294	0
12	103993505	103988983	0
12	103993505	103988988	0
12	103993505	103989279	0
12	103994502	103993391	0
12	103996847	103993863	0
12	103996848	103994334	0
