gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
HIAT1	1364.7469	1.2644	0.0944	0.0	0.0
HIST2H2BE	181.2074	1.3828	0.2464	0.0	0.0
HMGCL	406.9141	-1.1339	0.1632	0.0	0.0
HMGCR	3215.1491	1.0312	0.0676	0.0	0.0
HMHA1	433.3854	-1.1179	0.1614	0.0	0.0
HNRNPDL	8155.1139	1.1832	0.0536	0.0	0.0
HOTTIP	471.5692	-1.3663	0.164	0.0	0.0
HOXA10-HOXA9	59.8254	-1.0822	0.4266	0.0003	0.0011
HOXA13	1201.2201	1.2191	0.1	0.0	0.0
HOXA5	664.703	1.0492	0.1298	0.0	0.0
HOXA6	182.0197	1.1801	0.2384	0.0	0.0
HOXA9	958.4959	1.078	0.1089	0.0	0.0
HSF2	547.0548	1.3201	0.1441	0.0	0.0
HSF4	52.0651	-1.1151	0.4554	0.0004	0.0011
ID1	616.9745	-1.6015	0.1542	0.0	0.0
ID3	242.4743	-1.2624	0.2118	0.0	0.0
IGSF9	122.7105	-1.6106	0.3177	0.0	0.0
IKBKB	468.0861	-1.0246	0.1636	0.0	0.0
IL10RB	132.3922	-1.9601	0.3242	0.0	0.0
IL17RE	154.9048	-1.3235	0.2786	0.0	0.0
ILF3-AS1	262.257	1.1226	0.1987	0.0	0.0
INPP4A	461.2528	-1.1797	0.1554	0.0	0.0
INPP5F	309.221	-1.1697	0.195	0.0	0.0
INPPL1	2732.4373	-1.009	0.0721	0.0	0.0
IPO13	674.1849	-1.0493	0.1464	0.0	0.0
IRF3	1109.1998	-1.2454	0.1036	0.0	0.0
ISPD	40.6195	-1.0354	0.4638	0.0009	0.0026
ITPKA	103.8574	-1.1415	0.3189	0.0	0.0
IVD	691.8726	-1.0003	0.1321	0.0	0.0
JMY	679.4563	1.1358	0.1393	0.0	0.0
JPH1	363.2867	-1.0485	0.1746	0.0	0.0
KANSL1	1503.2016	1.066	0.0905	0.0	0.0
KAT8	486.3438	-1.3595	0.1548	0.0	0.0
KATNBL1	256.2611	-1.5897	0.2164	0.0	0.0
KBTBD11	78.4443	-1.1589	0.3643	0.0	0.0001
KCNJ5	93.9413	-2.0871	0.3813	0.0	0.0
KCTD13	191.4104	-2.4607	0.2656	0.0	0.0
KCTD15	261.9229	-1.1096	0.2049	0.0	0.0
KDM4A	1921.5369	1.1454	0.0864	0.0	0.0
KDM4B	578.942	-1.0489	0.1485	0.0	0.0
KIAA0141	808.8122	-1.22	0.1197	0.0	0.0
KIAA0513	77.1125	-1.2244	0.3685	0.0	0.0001
KIAA0586	353.9321	-1.2049	0.1792	0.0	0.0
KIAA0907	509.7901	-1.6548	0.1559	0.0	0.0
KIAA1107	63.1075	-1.2105	0.4128	0.0001	0.0002
KIAA1217	480.5626	-1.2539	0.1558	0.0	0.0
KIAA1731	289.8403	-1.3982	0.215	0.0	0.0
KIF13B	495.7226	-1.259	0.1559	0.0	0.0
KIFC2	349.0728	-1.4068	0.1881	0.0	0.0
KLC2	1387.3389	-1.1854	0.0961	0.0	0.0
KLHDC2	211.7219	-1.2921	0.2326	0.0	0.0
KLHDC3	746.9687	-1.5665	0.1288	0.0	0.0
KLHL22	191.1117	-2.2607	0.2895	0.0	0.0
KLHL23	562.0645	-1.006	0.1389	0.0	0.0
KLHL9	1336.7243	1.129	0.0981	0.0	0.0
KMT2E	1510.7263	1.0871	0.0897	0.0	0.0
KRCC1	160.643	-1.2535	0.2637	0.0	0.0
KREMEN2	56.9762	-1.2277	0.4295	0.0001	0.0002
KRIT1	366.8131	-1.6272	0.1798	0.0	0.0
L3MBTL4	42.57	-2.0025	0.5852	0.0	0.0
LACC1	140.9811	-1.3253	0.2843	0.0	0.0
LDLRAP1	544.6517	-1.9133	0.1522	0.0	0.0
LEPREL4	369.1903	-1.3514	0.1751	0.0	0.0
LETMD1	215.3879	-1.9628	0.2425	0.0	0.0
LGR6	71.1452	-1.13	0.3887	0.0001	0.0003
LINC00638	28.9432	-1.0684	0.5791	0.0012	0.0035
LINC00843	342.4538	1.4865	0.1993	0.0	0.0
LINC00847	59.8955	-1.2586	0.4207	0.0	0.0001
LINC00858	32.0723	-1.0338	0.5253	0.0013	0.0038
LINC00883	67.6359	-1.2547	0.4017	0.0	0.0001
LINC00938	142.8367	1.2604	0.2785	0.0	0.0
LINC01138	40.1841	-1.7269	0.6078	0.0	0.0
LINC01184	46.1373	-1.024	0.4422	0.0008	0.0023
LIPG	448.9982	-1.3326	0.1583	0.0	0.0
LOC100130899	125.5791	-1.1673	0.2898	0.0	0.0
LOC100131289	13.5045	-1.1014	0.8466	0.0006	0.0019
LOC100506411	44.4131	-1.462	0.5384	0.0	0.0001
LOC100506714	51.8833	-1.2704	0.4732	0.0001	0.0003
LOC100507346	20.2032	1.9469	0.9583	0.0	0.0001
LOC100996425	34.9698	1.2486	0.5366	0.0002	0.0007
LOC100996497	43.4583	-1.8978	0.586	0.0	0.0
LOC101060212	46.18	1.4731	0.5574	0.0	0.0001
LOC101060321	29.874	-1.0991	0.6271	0.0011	0.0032
LOC101927838	48.9768	1.5319	0.4942	0.0	0.0
LOC101927841	54.0086	-1.124	0.4182	0.0002	0.0006
LOC101928323	20.1909	1.5821	0.9025	0.0001	0.0003
LOC101928485	37.8287	2.1517	0.6475	0.0	0.0
LOC101928621	17.7631	1.0188	0.6906	0.0018	0.0049
LOC101928884	49.331	2.3961	0.5681	0.0	0.0
LOC101929290	16.8832	1.3451	0.838	0.0003	0.0008
LOC102724002	459.321	1.3435	0.1587	0.0	0.0
LOC102724219	138.9752	-1.275	1.1711	0.0	0.0
LOC102724535	322.5792	1.1279	0.201	0.0	0.0
LOC102724705	23.5866	-2.1396	1.3269	0.0	0.0
LOC102724872	118.5286	-2.1088	0.3367	0.0	0.0
LOC283788	59.731	-1.0464	0.3958	0.0003	0.001
LOC493754	317.323	1.4633	0.2	0.0	0.0
LOC642852	288.6889	-1.7929	0.2129	0.0	0.0
LOC644794	51.4701	-1.0529	0.4271	0.0005	0.0015
LOC646471	56.2199	1.1655	0.4162	0.0001	0.0004
LOC729162	75.7308	-1.0425	0.3558	0.0002	0.0005
LOC729603	49.9756	1.5963	0.5975	0.0	0.0001
LPIN3	253.0726	-1.3575	0.2115	0.0	0.0
LRCH3	195.9885	-1.7161	0.2641	0.0	0.0
LRIG2	408.8251	1.278	0.166	0.0	0.0
LRP6	2306.3168	1.5145	0.0869	0.0	0.0
LRP8	583.6083	-1.736	0.1476	0.0	0.0
LRRC16A	571.7924	-1.2844	0.1406	0.0	0.0
LRRC20	271.3372	-1.1493	0.201	0.0	0.0
LRRC3	39.258	-1.1162	0.4915	0.0005	0.0015
LRRC45	352.1288	-1.1397	0.1799	0.0	0.0
LRRC61	188.8897	-1.2635	0.2388	0.0	0.0
LTB4R	169.6843	-1.1452	0.2566	0.0	0.0
LTN1	978.5464	1.0036	0.1069	0.0	0.0
LUC7L3	1435.8814	-1.8638	0.0992	0.0	0.0
LYSMD4	97.5184	-1.2927	0.3327	0.0	0.0
MALAT1	1183.6442	1.1228	0.2358	0.0	0.0
MALSU1	395.3071	-1.0446	0.1645	0.0	0.0
MAMDC4	66.9877	-1.6201	0.4334	0.0	0.0
MAP3K10	340.3914	-1.0768	0.1767	0.0	0.0
MAPRE3	225.4933	-1.0059	0.2156	0.0	0.0
MARK4	321.2261	-1.754	0.1965	0.0	0.0
MAT2A	3274.446	-1.674	0.0694	0.0	0.0
MBD4	313.7201	-1.6305	0.2041	0.0	0.0
MBIP	627.8919	1.0444	0.1318	0.0	0.0
MCOLN2	190.9401	-1.3935	0.2419	0.0	0.0
MDM4	519.3529	1.3114	0.1691	0.0	0.0
MED17	1394.5495	1.054	0.0959	0.0	0.0
MED22	1275.4312	-1.0488	0.0965	0.0	0.0
MED31	85.1843	-2.2492	0.4396	0.0	0.0
MEGF6	173.7187	-1.567	0.2805	0.0	0.0
METTL21B	71.4603	-1.9718	0.448	0.0	0.0
METTL23	223.8022	-1.7625	0.2337	0.0	0.0
METTL3	244.2729	-2.4269	0.2358	0.0	0.0
METTL4	161.4619	-1.5499	0.276	0.0	0.0
MGC27345	122.4753	-1.1926	0.2946	0.0	0.0
MICALL2	241.9258	-2.0505	0.2379	0.0	0.0
MIEF2	282.3959	-1.6053	0.2041	0.0	0.0
MIIP	393.0094	-1.0407	0.1663	0.0	0.0
MINK1	1646.7912	-1.217	0.0872	0.0	0.0
MKS1	168.1931	-1.3545	0.2584	0.0	0.0
MLLT6	2576.1374	-1.3504	0.0738	0.0	0.0
MLYCD	206.6754	-1.4364	0.2345	0.0	0.0
MND1	127.4908	-1.2071	0.2915	0.0	0.0
MOGS	1435.0359	-1.1126	0.0966	0.0	0.0
MORN4	87.3884	-1.8885	0.3971	0.0	0.0
MOSPD2	220.5256	-1.5294	0.2328	0.0	0.0
MPHOSPH10	1418.5146	1.0535	0.0961	0.0	0.0
MRM1	140.6322	-3.2683	0.3611	0.0	0.0
MRPL2	418.302	-1.4509	0.1705	0.0	0.0
MTBP	119.9698	-1.7982	0.3249	0.0	0.0
MTERFD3	97.72	-1.1345	0.3366	0.0	0.0001
MTFR2	477.4007	1.0227	0.1483	0.0	0.0
MTHFR	262.4753	-1.5794	0.222	0.0	0.0
MTHFSD	257.5615	-1.2151	0.2068	0.0	0.0
MTR	869.3645	-1.1467	0.125	0.0	0.0
MUM1	1172.1022	-1.1485	0.1003	0.0	0.0
MUS81	497.8631	-2.7134	0.1767	0.0	0.0
MVK	298.4688	-1.3086	0.2009	0.0	0.0
MXD3	246.1846	-1.0744	0.2038	0.0	0.0
MYBL1	194.3593	-1.6748	0.261	0.0	0.0
MYEOV	323.0998	-2.0746	0.203	0.0	0.0
MYO19	1058.0264	-1.391	0.1087	0.0	0.0
MYRIP	88.9897	-1.0697	0.3307	0.0001	0.0002
MZF1	150.1695	-2.0052	0.2948	0.0	0.0
N4BP2	231.3042	-1.1594	0.2154	0.0	0.0
NAA40	622.9131	-1.0498	0.1378	0.0	0.0
NARFL	386.9206	-1.4003	0.1711	0.0	0.0
NAT14	201.7364	-1.3534	0.2396	0.0	0.0
NAT6	62.7382	-1.2095	0.4062	0.0001	0.0002
NBPF1	245.8807	-1.2053	0.2093	0.0	0.0
NCDN	879.8878	-1.5967	0.1172	0.0	0.0
NCKIPSD	736.6686	-1.1318	0.1235	0.0	0.0
NDOR1	941.7287	-1.2258	0.1159	0.0	0.0
NDST2	299.4787	-1.3826	0.2009	0.0	0.0
NECAB3	185.3182	-1.3586	0.2464	0.0	0.0
NEK1	221.8679	-1.1981	0.2207	0.0	0.0
NEK8	57.6624	-1.2077	0.4242	0.0001	0.0003
NFATC2IP	927.8759	-1.0255	0.1117	0.0	0.0
NFKB2	1253.9804	-1.1106	0.1036	0.0	0.0
NLRC5	127.6243	-1.2123	0.2948	0.0	0.0
NLRX1	190.8157	-1.3361	0.2497	0.0	0.0
NNT-AS1	137.4531	-1.317	0.2881	0.0	0.0
NOL8	1391.926	1.2595	0.0938	0.0	0.0
NOM1	850.382	1.0842	0.1177	0.0	0.0
NR1D1	1000.2149	1.0754	0.1127	0.0	0.0
NR2C2AP	227.0057	-1.1208	0.2155	0.0	0.0
NRBP2	72.6174	-1.3522	0.3941	0.0	0.0
NREP	46.5138	-1.5767	0.5292	0.0	0.0
NRXN3	60.4679	-2.0372	0.5057	0.0	0.0
NSMCE4A	394.165	-1.3231	0.1716	0.0	0.0
NT5DC3	1293.0518	1.1599	0.1008	0.0	0.0
NUDT16P1	76.7806	-1.0149	0.3493	0.0002	0.0006
NUDT18	119.4155	-1.6168	0.335	0.0	0.0
NUP153	4444.6766	1.2916	0.0641	0.0	0.0
OGFOD2	135.9505	-1.0713	0.2738	0.0	0.0
OIP5	238.2487	-1.2248	0.2199	0.0	0.0
ORAI3	176.4895	-1.2733	0.2581	0.0	0.0
ORC6	822.6007	-1.2363	0.121	0.0	0.0
OSBPL5	334.3318	-1.4142	0.2315	0.0	0.0
OSBPL7	78.1628	-1.4108	0.3815	0.0	0.0
OSGEPL1	75.465	-1.64	0.409	0.0	0.0
OVGP1	113.014	2.107	0.3425	0.0	0.0
P2RX4	495.8248	-1.1339	0.1579	0.0	0.0
PAPL	85.3324	-1.1292	0.3434	0.0	0.0001
PAQR3	405.3613	-1.8984	0.1746	0.0	0.0
PAQR4	1064.1315	-2.3785	0.1134	0.0	0.0
PAQR6	58.3821	-2.2721	0.5134	0.0	0.0
PAQR7	59.2153	-1.3926	0.456	0.0	0.0001
PARD6B	629.2102	1.0162	0.1349	0.0	0.0
PARP16	124.9125	-1.5786	0.3177	0.0	0.0
PAX8-AS1	227.5936	-1.6438	0.2291	0.0	0.0
PBLD	59.5278	-1.068	0.4042	0.0003	0.0009
PCED1A	153.5093	-1.3168	0.267	0.0	0.0
PCGF1	224.8542	-1.2346	0.2189	0.0	0.0
PCMTD2	354.6149	-1.0715	0.1726	0.0	0.0
PCYT2	986.6954	-1.0031	0.1088	0.0	0.0
PDDC1	907.9705	-1.2813	0.3899	0.0	0.0001
PDE9A	67.7697	-1.3984	0.4147	0.0	0.0
PELI1	782.6869	1.1576	0.1228	0.0	0.0
PELI3	215.6874	-1.7703	0.2747	0.0	0.0
PEX11A	75.6039	-1.2767	0.3927	0.0	0.0001
PEX3	341.9809	-1.1455	0.1852	0.0	0.0
PGAP2	493.0525	-1.3124	0.1592	0.0	0.0
PGAP3	335.849	-1.2621	0.184	0.0	0.0
PHC3	1334.2179	1.3215	0.1059	0.0	0.0
PHF7	25.6349	-2.0113	0.8774	0.0	0.0
PIAS1	810.542	1.0918	0.1326	0.0	0.0
PIAS3	599.001	-1.6809	0.1448	0.0	0.0
PIF1	128.3464	-1.0538	0.2875	0.0	0.0
PIGV	129.0686	-1.8398	0.323	0.0	0.0
PKD1	1107.1966	-1.5259	0.1188	0.0	0.0
PKD1P1	1032.2926	-1.0208	0.1114	0.0	0.0
PKDCC	38.0607	-1.3286	0.5444	0.0001	0.0004
PKMYT1	1548.7136	-1.8219	0.1004	0.0	0.0
PKP3	3434.7501	-1.1138	0.0732	0.0	0.0
PLAGL1	806.9141	-1.0379	0.1178	0.0	0.0
PLEKHA4	182.1469	-1.2736	0.2469	0.0	0.0
PLEKHA6	630.0237	-1.1847	0.1347	0.0	0.0
PLEKHG3	1951.7389	1.0298	0.0804	0.0	0.0
PLEKHG5	258.2435	-1.238	0.2092	0.0	0.0
PLEKHH1	282.9914	-1.2411	0.1999	0.0	0.0
PLEKHJ1	774.4818	-2.3732	0.1308	0.0	0.0
PLEKHN1	102.6536	-1.8366	0.368	0.0	0.0
PLK1S1	161.2454	-1.2228	0.2669	0.0	0.0
PNISR	865.4874	-1.7512	0.1189	0.0	0.0
PNPLA3	54.3251	-1.3201	0.4521	0.0	0.0001
POLA2	927.6904	-1.2637	0.1174	0.0	0.0
POLH	318.463	-1.1712	0.1839	0.0	0.0
POLL	328.5794	-1.3076	0.1861	0.0	0.0
POLN	27.2391	-1.0962	0.5836	0.001	0.0029
POLR2A	2823.9607	-1.4489	0.0806	0.0	0.0
POLR3E	943.0664	-1.3507	0.1155	0.0	0.0
POP1	368.7792	-1.6109	0.1826	0.0	0.0
PPCDC	124.8737	-1.3856	0.315	0.0	0.0
PPIG	2547.9268	1.3477	0.0736	0.0	0.0
PPIL2	901.6942	-1.2775	0.1135	0.0	0.0
PPIP5K2	498.6563	-1.1779	0.1491	0.0	0.0
PPM1F	472.4393	-1.5639	0.1614	0.0	0.0
PPP1R13L	780.1496	-1.5863	0.1266	0.0	0.0
PPP1R35	512.4917	-1.0454	0.1474	0.0	0.0
PPP1R3F	118.3567	-1.0667	0.3005	0.0	0.0001
PPWD1	429.3564	-1.8502	0.1734	0.0	0.0
PRPF18	517.3301	1.153	0.1451	0.0	0.0
PRPF3	1750.9722	1.3905	0.0869	0.0	0.0
PRPF38B	2681.003	1.9115	0.0801	0.0	0.0
PRPF4B	2044.8861	1.8289	0.0854	0.0	0.0
PRSS16	194.3907	-1.4488	0.2527	0.0	0.0
PRX	75.5942	-1.3333	0.4217	0.0	0.0001
PSMG2	696.175	-1.5037	0.1333	0.0	0.0
PSMG3-AS1	73.0491	-1.9391	0.4496	0.0	0.0
PSMG4	76.228	-1.2745	0.3826	0.0	0.0
PTK2B	372.4344	-2.2186	0.1857	0.0	0.0
PTK6	416.1656	-1.1601	0.1658	0.0	0.0
PTPN14	3092.7359	1.1714	0.0852	0.0	0.0
PUS10	127.287	-1.5943	0.309	0.0	0.0
PXMP4	101.2634	-1.0947	0.3489	0.0001	0.0002
PYCR2	917.2833	-1.245	0.1231	0.0	0.0
PYCRL	513.9685	-1.4306	0.1489	0.0	0.0
QRICH2	64.0595	-1.3315	0.419	0.0	0.0001
R3HDM4	647.4173	-1.066	0.1339	0.0	0.0
RAB12	494.4184	1.4595	0.1622	0.0	0.0
RAB15	890.3515	-1.0815	0.1156	0.0	0.0
RAB36	69.5374	-1.4684	0.4129	0.0	0.0
RAB4B	112.5863	-1.0449	0.3015	0.0	0.0001
RAB9B	32.7672	-1.2612	0.568	0.0002	0.0008
RAD54L2	1237.0735	1.04	0.1068	0.0	0.0
RAPGEFL1	160.7888	-2.1189	0.2982	0.0	0.0
RBAK	717.9937	1.0458	0.1266	0.0	0.0
RBBP6	1115.4488	-1.2673	0.1169	0.0	0.0
RBM14	1544.4668	-1.2872	0.0917	0.0	0.0
RBM25	4566.8691	1.1631	0.0618	0.0	0.0
RBM26	2279.2808	1.0419	0.0768	0.0	0.0
RBM39	8791.6391	2.096	0.0523	0.0	0.0
RBM4B	224.7632	-1.0484	0.222	0.0	0.0
RBM5-AS1	56.2182	1.9436	0.5355	0.0	0.0
RC3H1	1498.1294	1.6465	0.093	0.0	0.0
RCCD1	397.5667	-1.0615	0.1685	0.0	0.0
RCHY1	714.3112	1.1395	0.1313	0.0	0.0
RECQL5	216.8213	-1.902	0.2517	0.0	0.0
REEP4	724.2973	-1.1684	0.1259	0.0	0.0
RELL2	72.9762	-1.0934	0.3641	0.0001	0.0003
RFC4	464.3976	-2.814	0.1742	0.0	0.0
RFNG	293.3506	-1.4498	0.1979	0.0	0.0
RFX5	314.2062	-1.209	0.1863	0.0	0.0
RFXAP	72.5119	-1.9428	0.4499	0.0	0.0
RGS12	230.2542	-1.1828	0.2275	0.0	0.0
RHBDF2	324.6739	-1.1357	0.181	0.0	0.0
RHOBTB3	4983.2251	-1.3994	0.0592	0.0	0.0
RIC8A	3578.1773	-1.2344	0.0671	0.0	0.0
RIF1	3397.0252	1.1696	0.0663	0.0	0.0
RIMS3	168.6617	-1.1065	0.2538	0.0	0.0
RMND5B	477.3233	-1.2522	0.1573	0.0	0.0
RNF168	939.573	1.1424	0.114	0.0	0.0
RNF170	174.8241	-1.0593	0.3027	0.0	0.0001
RNF215	117.9476	-1.4542	0.3331	0.0	0.0
RNF217	247.4916	1.1121	0.2159	0.0	0.0
RNF219	1016.8482	1.1831	0.1072	0.0	0.0
RNF4	3227.2578	1.0387	0.0661	0.0	0.0
RNFT1	198.0489	-1.0284	0.248	0.0	0.0
RORA	4619.649	1.0233	0.0599	0.0	0.0
RP11-219B17.1	109.8837	2.7271	0.3702	0.0	0.0
RP11-473M20.14	22.669	-1.1843	0.6638	0.0006	0.0019
RP11-475N22.4	213.7659	-1.5518	0.2412	0.0	0.0
RP11-85F14.5	26.4822	-1.5636	0.7323	0.0001	0.0002
RP5-1142A6.2	15.9618	1.1689	0.7684	0.0007	0.002
RPH3AL	156.577	-1.4065	0.2789	0.0	0.0
RPL23AP53	117.3521	-1.3598	0.3083	0.0	0.0
RPP25L	304.7746	-1.0365	0.1978	0.0	0.0
RPS6KA2	200.6718	-1.0556	0.2257	0.0	0.0
RPS6KL1	38.4039	-2.7789	0.6751	0.0	0.0
RPUSD3	183.9672	-1.1223	0.2371	0.0	0.0
RSAD1	142.2071	-2.7743	0.3142	0.0	0.0
RSRC2	3563.62	2.1294	0.0686	0.0	0.0
RTKN	740.1715	-1.7283	0.1458	0.0	0.0
RUFY2	220.0505	-1.0872	0.2322	0.0	0.0
RUNX2	2181.8256	1.0478	0.0798	0.0	0.0
SAMD10	136.4142	-2.4477	0.316	0.0	0.0
SARM1	103.0306	-1.0104	0.3089	0.0001	0.0002
SASS6	277.2444	-1.268	0.2062	0.0	0.0
SBF2	747.3586	-1.2529	0.1273	0.0	0.0
SBK1	164.9297	-1.4573	0.2625	0.0	0.0
SCAF8	2228.2077	1.3029	0.0774	0.0	0.0
SCMH1	337.168	-1.0885	0.1775	0.0	0.0
SDC3	444.6633	-1.1266	0.157	0.0	0.0
SDCCAG8	195.0598	-1.2255	0.2393	0.0	0.0
SEC14L1P1	65.6021	1.5807	0.448	0.0	0.0
SEC24B	1790.3181	1.0892	0.0847	0.0	0.0
SECISBP2	418.9089	-1.4606	0.1702	0.0	0.0
SENP3	1517.8438	-1.072	0.0898	0.0	0.0
SESN2	775.4198	1.2771	0.1205	0.0	0.0
SETD4	371.3885	2.0473	0.1847	0.0	0.0
SETD5	2999.6952	1.0453	0.0732	0.0	0.0
SFXN3	1006.748	-1.0603	0.1067	0.0	0.0
SFXN5	257.4237	-2.1032	0.2249	0.0	0.0
SGK3	196.6441	-1.1802	0.2337	0.0	0.0
SGSH	347.6493	-1.3594	0.1886	0.0	0.0
SH2B1	565.126	-1.8171	0.1763	0.0	0.0
SH2B2	50.3153	-1.0103	0.427	0.0008	0.0023
SH3PXD2A	181.7659	-1.8044	0.2599	0.0	0.0
SH3PXD2B	276.9128	-2.0499	0.2155	0.0	0.0
SHPRH	108.0912	-1.0542	0.3074	0.0	0.0001
SHROOM1	385.3309	-1.4614	0.1838	0.0	0.0
SIGLEC6	36.955	-1.0041	0.4817	0.0014	0.0038
SIRT6	568.0606	-1.0498	0.1438	0.0	0.0
SLC16A13	95.1267	-1.1893	0.3329	0.0	0.0
SLC16A5	277.6907	-1.2181	0.215	0.0	0.0
SLC25A27	25.6239	-1.609	0.7494	0.0001	0.0002
SLC25A29	431.057	-1.0152	0.1638	0.0	0.0
SLC25A32	578.3159	-1.4332	0.1425	0.0	0.0
SLC25A42	96.2266	-2.5335	0.4017	0.0	0.0
SLC25A43	93.6517	-1.6778	0.4026	0.0	0.0
SLC26A11	161.6945	-1.4304	0.2728	0.0	0.0
SLC26A6	227.5981	-1.1584	0.2311	0.0	0.0
SLC27A1	87.5236	-1.52	0.3694	0.0	0.0
SLC29A3	52.6089	-1.2857	0.4563	0.0001	0.0002
SLC2A10	150.2126	-2.4684	0.3037	0.0	0.0
SLC2A8	263.916	-1.193	0.2055	0.0	0.0
SLC30A1	207.4023	1.1405	0.2324	0.0	0.0
SLC30A6	769.4358	-1.5423	0.1289	0.0	0.0
SLC35A1	135.1671	-2.1193	0.3211	0.0	0.0
SLC35C2	415.2686	-2.0048	0.1733	0.0	0.0
SLC35E2	247.8808	-1.0921	0.2125	0.0	0.0
SLC35F5	940.4142	-1.0925	0.112	0.0	0.0
SLC37A1	693.0784	-1.8847	0.1337	0.0	0.0
SLC38A9	168.2946	-1.3941	0.2568	0.0	0.0
SLC39A13	303.2916	-2.0228	0.2065	0.0	0.0
SLC43A1	117.3336	-1.0661	0.2915	0.0	0.0
SLC45A4	444.0841	-1.0804	0.1554	0.0	0.0
SLC46A3	74.2758	-1.2469	0.3845	0.0	0.0001
SLC48A1	414.8855	-1.2061	0.1635	0.0	0.0
SLC5A3	1113.2445	-1.1085	0.1045	0.0	0.0
SLC6A20	162.1924	-1.1245	0.2691	0.0	0.0
SLC6A9	117.7696	-1.2076	0.3048	0.0	0.0
SLC8B1	649.4848	-1.0213	0.134	0.0	0.0
SLX1A-SULT1A3	114.1679	-1.2853	0.3189	0.0	0.0
SMEK1	4349.362	1.1959	0.0635	0.0	0.0
SMG5	1980.8508	-1.1837	0.0807	0.0	0.0
SMG9	585.2608	-1.3529	0.1426	0.0	0.0
SMNDC1	1951.8512	1.7425	0.0926	0.0	0.0
SMPDL3A	82.3409	-1.19	0.3567	0.0	0.0001
SNHG17	470.6101	1.0684	0.1511	0.0	0.0
SNIP1	588.081	1.1226	0.1359	0.0	0.0
SNX27	974.0375	-1.006	0.1152	0.0	0.0
SON	11932.8057	1.2702	0.0548	0.0	0.0
SORBS2	72.2839	-1.0314	0.3856	0.0003	0.001
SPC24	153.5771	-1.2123	0.2687	0.0	0.0
SPEN	3606.9887	1.0942	0.0833	0.0	0.0
SPPL2B	292.0365	-1.7002	0.2158	0.0	0.0
SPRN	91.4839	-1.5972	0.3687	0.0	0.0
SPTLC3	312.4299	-1.4439	0.1951	0.0	0.0
SREBF1	1187.6837	-1.2461	0.1061	0.0	0.0
SRGAP1	1368.5898	1.1	0.1022	0.0	0.0
SRMS	227.3639	-1.3996	0.2269	0.0	0.0
SRRM1	7862.3882	1.56	0.052	0.0	0.0
SRRM2	19030.4437	1.056	0.1818	0.0	0.0
SRSF2	10998.0064	1.16	0.0504	0.0	0.0
SRSF3	14119.4755	1.2894	0.0512	0.0	0.0
SRSF4	3306.726	1.4188	0.0693	0.0	0.0
SRSF5	1521.1098	-1.4125	0.0956	0.0	0.0
SSBP4	169.8547	-1.0346	0.2489	0.0	0.0
STAG3L2	68.0502	-1.0153	0.4175	0.0007	0.002
STAM	1392.5786	1.2194	0.0959	0.0	0.0
STAT2	487.2567	-1.276	0.1577	0.0	0.0
STEAP2	161.1073	-1.7499	0.2809	0.0	0.0
STEAP4	64.605	-1.491	0.4296	0.0	0.0
STK17B	1708.4772	1.0061	0.0869	0.0	0.0
STK38	736.5394	-1.4437	0.1267	0.0	0.0
STOML1	109.9293	-1.6307	0.3388	0.0	0.0
STRADB	108.9193	-1.4118	0.3311	0.0	0.0
STX17	571.4329	-1.1476	0.1389	0.0	0.0
STX5	416.3817	-1.3102	0.1742	0.0	0.0
STXBP5	378.6189	-1.0257	0.182	0.0	0.0
SUV420H1	1231.6046	1.015	0.1041	0.0	0.0
SYT12	225.5637	-2.0968	0.242	0.0	0.0
SYTL2	99.0192	-1.0221	0.322	0.0001	0.0003
SYTL4	87.3738	-1.6068	0.392	0.0	0.0
TAB1	216.8129	-2.144	0.2453	0.0	0.0
TADA1	482.2356	1.0518	0.1538	0.0	0.0
TAF11	216.8923	-2.3665	0.246	0.0	0.0
TAF1D	1118.1803	2.233	0.1073	0.0	0.0
TANGO6	316.8129	-1.0131	0.182	0.0	0.0
TBC1D2B	593.5827	-1.2885	0.1398	0.0	0.0
TBC1D31	93.5178	-1.0699	0.3241	0.0	0.0002
TBC1D3H	14.4477	1.3648	1.1322	0.0	0.0001
TCAIM	237.403	-1.0298	0.2291	0.0	0.0
TCERG1	2791.2598	1.1319	0.0714	0.0	0.0
TCF7L2	1917.7326	1.0685	0.0814	0.0	0.0
TEAD3	586.7294	-1.3948	0.1457	0.0	0.0
TFB1M	250.1964	-1.0943	0.2064	0.0	0.0
TFCP2L1	220.5175	-1.1788	0.2537	0.0	0.0
THRAP3	7349.496	1.1899	0.055	0.0	0.0
TIAF1	33.3942	1.1538	0.5485	0.0005	0.0016
TICRR	1165.0621	1.2632	0.1066	0.0	0.0
TIGD1	166.0094	1.0046	0.2474	0.0	0.0
TINAGL1	2999.8953	-1.2772	0.0736	0.0	0.0
TMC5	268.691	-1.2615	0.2049	0.0	0.0
TMCO4	231.2681	-1.265	0.2243	0.0	0.0
TMCO6	96.3983	-1.105	0.3233	0.0	0.0001
TMEM101	290.2838	-1.2117	0.194	0.0	0.0
TMEM104	295.6416	-1.3994	0.245	0.0	0.0
TMEM106A	25.6912	-2.0052	0.8328	0.0	0.0
TMEM129	545.8031	-2.4947	0.1561	0.0	0.0
TMEM138	349.1316	-1.2933	0.1936	0.0	0.0
TMEM144	207.6635	-1.1228	0.2249	0.0	0.0
