gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
TLR6	67.7494	-1.1693	0.5013	0.005	0.0147
TM7SF2	299.667	1.2193	0.3429	0.0001	0.0005
TMC7	119.5361	-1.1687	0.417	0.0015	0.005
TMCC1	166.5137	-1.2207	0.3859	0.0004	0.0017
TMCC3	339.9299	-2.1387	0.3001	0.0	0.0
TMED9	6690.0111	1.0991	0.21	0.0	0.0
TMEM106C	3064.6188	1.0474	0.2071	0.0	0.0
TMEM109	6362.8918	1.0907	0.2159	0.0	0.0
TMEM132A	7613.9813	1.1013	0.2118	0.0	0.0
TMEM133	59.8298	-1.473	0.5586	0.001	0.0034
TMEM147	2959.2704	1.2347	0.2353	0.0	0.0
TMEM161A	1208.7185	1.0564	0.2304	0.0	0.0
TMEM170A	71.0851	-1.7821	0.5892	0.0001	0.0005
TMEM170B	68.0084	-1.047	0.551	0.0172	0.0426
TMEM177	158.403	-1.4609	0.3793	0.0	0.0001
TMEM179B	1004.4968	1.0498	0.2266	0.0	0.0
TMEM205	1501.0367	1.0874	0.2367	0.0	0.0
TMEM219	1179.9051	1.0143	0.239	0.0	0.0001
TMEM238	129.9736	1.0798	0.4046	0.0026	0.0083
TMEM249	15.4918	-1.9595	1.4501	0.0001	0.0004
TMEM38B	861.4595	1.1358	0.247	0.0	0.0
TMEM39A	325.33	-1.0781	0.2931	0.0001	0.0004
TMEM51	177.7712	-2.6213	0.394	0.0	0.0
TMEM54	1296.0402	1.299	0.2405	0.0	0.0
TMEM55B	387.5518	-2.3435	0.3215	0.0	0.0
TMEM60	105.8541	-1.0939	0.4256	0.0033	0.0102
TMEM68	131.7128	-1.194	0.4574	0.0024	0.0075
TMEM8A	2622.2123	1.012	0.237	0.0	0.0001
TMF1	731.4314	-1.9316	0.2983	0.0	0.0
TMSB10	23438.9913	1.1682	0.2063	0.0	0.0
TNC	2593.2739	1.0867	0.2049	0.0	0.0
TNF	21.0221	1.8019	1.2026	0.0002	0.0008
TNFAIP3	1687.3474	2.0331	0.2133	0.0	0.0
TNFAIP8	244.5221	-1.4047	0.3381	0.0	0.0
TNFRSF1A	1958.2626	-1.3018	0.2134	0.0	0.0
TNFRSF9	181.5113	1.0205	0.3666	0.0021	0.0069
TNFSF15	263.4557	-1.0549	0.3243	0.0004	0.0017
TNFSF9	124.0069	-1.4056	0.4141	0.0001	0.0006
TNK1	181.4981	-1.0107	0.3569	0.0019	0.0062
TNKS	280.3116	-1.6095	0.3242	0.0	0.0
TNKS2	1183.7996	-1.1896	0.2736	0.0	0.0
TNNT1	1478.3617	1.1385	0.235	0.0	0.0
TNPO1	4696.4731	-1.153	0.2264	0.0	0.0
TNPO2	2918.9842	-1.0317	0.1973	0.0	0.0
TNRC6A	896.9872	-1.8024	0.2346	0.0	0.0
TNRC6B	201.0261	-1.4774	0.3502	0.0	0.0
TNRC6C	244.6633	-1.5774	0.398	0.0	0.0001
TNS4	3171.8714	-1.7226	0.2069	0.0	0.0
TOB1	194.883	-2.2265	0.4081	0.0	0.0
TOB2	611.9458	-4.3549	0.3002	0.0	0.0
TOMM7	1294.1633	1.1255	0.2306	0.0	0.0
TOMM70A	2453.5063	-1.0545	0.2368	0.0	0.0
TOP3A	986.375	-1.7146	0.2359	0.0	0.0
TOP3B	299.4677	-1.0444	0.3388	0.0008	0.0029
TOPORS	445.7607	-1.1592	0.2796	0.0	0.0001
TOX	52.1349	-1.4385	0.5751	0.0015	0.005
TP53BP2	1044.7223	-1.2514	0.2329	0.0	0.0
TP53INP1	92.9919	-1.5652	0.4789	0.0001	0.0005
TP53RK	556.8514	-1.6358	0.2858	0.0	0.0
TP73	91.7916	-1.3627	0.4602	0.0006	0.0021
TPI1	25032.7531	1.2109	0.2049	0.0	0.0
TPP1	3536.4044	1.0299	0.1979	0.0	0.0
TRAF1	934.0422	-1.1184	0.2295	0.0	0.0
TRAF2	744.7349	-2.1285	0.2501	0.0	0.0
TRAF4	729.8607	-1.4502	0.2692	0.0	0.0
TRAF5	261.1069	-1.2002	0.3198	0.0001	0.0003
TRAF6	198.1123	-2.965	0.402	0.0	0.0
TRAFD1	415.7913	-2.0061	0.2953	0.0	0.0
TRAIP	258.8739	-1.566	0.3242	0.0	0.0
TRAPPC1	2772.0572	1.0635	0.2182	0.0	0.0
TRAPPC2	118.2377	-2.3199	0.4515	0.0	0.0
TRAPPC2L	680.9491	1.03	0.298	0.0002	0.001
TRAPPC6A	72.1974	1.0415	0.5199	0.0144	0.0365
TRERF1	1104.4039	-1.7098	0.2218	0.0	0.0
TRIM11	544.968	-2.2509	0.2634	0.0	0.0
TRIM13	176.6845	-2.3943	0.402	0.0	0.0
TRIM21	181.1199	-1.9514	0.3712	0.0	0.0
TRIM23	189.9971	-2.8788	0.4459	0.0	0.0
TRIM24	551.7303	-2.0014	0.2634	0.0	0.0
TRIM26	916.2091	-2.1111	0.234	0.0	0.0
TRIM27	1084.5784	-2.3339	0.2366	0.0	0.0
TRIM29	76.9242	1.3434	0.5108	0.0015	0.005
TRIM32	326.054	-1.2483	0.3305	0.0	0.0002
TRIM33	993.9884	-1.9212	0.2407	0.0	0.0
TRIM35	232.3456	-1.7312	0.344	0.0	0.0
TRIM36	128.862	-1.174	0.3999	0.001	0.0035
TRIM38	416.8342	-2.0628	0.3169	0.0	0.0
TRIM39	463.8197	-1.1958	0.27	0.0	0.0
TRIM4	235.9743	-1.575	0.3433	0.0	0.0
TRIM59	148.0765	-2.0908	0.4719	0.0	0.0
TRIM65	654.3843	-1.3237	0.2448	0.0	0.0
TRIM66	37.5174	-1.4779	0.7187	0.0027	0.0085
TRIM68	137.251	-1.9748	0.4686	0.0	0.0
TRMT10A	92.2625	-1.0514	0.4967	0.0111	0.0292
TRMT10B	104.1531	-1.4012	0.4421	0.0003	0.0011
TRMT112	3120.6561	1.0202	0.2064	0.0	0.0
TRMT5	493.2828	-1.3983	0.269	0.0	0.0
TRPS1	84.0209	-1.0912	0.5412	0.0123	0.0317
TRPT1	349.4439	1.1418	0.3353	0.0002	0.0009
TSKU	436.7409	-1.0066	0.298	0.0003	0.0013
TSPAN4	2663.8635	1.0547	0.2335	0.0	0.0
TSPO	4418.9071	1.1904	0.2186	0.0	0.0
TSPYL4	1098.2142	1.5695	0.2204	0.0	0.0
TSSK3	17.9787	-1.651	0.9846	0.0007	0.0026
TSTA3	2284.6584	1.0188	0.2359	0.0	0.0
TSTD2	305.4072	-1.6525	0.3472	0.0	0.0
TTC23	141.3976	-1.1708	0.3854	0.0007	0.0026
TTC30A	135.5625	1.1182	0.3982	0.0016	0.0054
TTC33	225.6741	-1.083	0.4804	0.0076	0.0209
TTC4	683.0241	-1.3251	0.2415	0.0	0.0
TTF1	362.8784	-1.4813	0.3099	0.0	0.0
TTI2	112.5901	-1.1734	0.4431	0.0022	0.0072
TTK	831.3988	-1.4999	0.3058	0.0	0.0
TTLL11	309.2626	-1.1551	0.3296	0.0001	0.0007
TTLL4	432.729	-1.0555	0.2855	0.0001	0.0004
TTPAL	1087.7716	-1.0112	0.2257	0.0	0.0
TUBA1A	2208.0073	1.0824	0.2326	0.0	0.0
TUBA1B	66022.7874	1.0336	0.2095	0.0	0.0
TUBB3	3583.4008	1.1052	0.2485	0.0	0.0
TUBD1	79.7616	-2.2524	0.5755	0.0	0.0
TUFM	8300.0732	1.1175	0.2159	0.0	0.0
TUFT1	1018.8967	-2.1415	0.2297	0.0	0.0
TVP23B	571.2913	-1.4432	0.2654	0.0	0.0
TXLNA	2619.761	-1.2129	0.2027	0.0	0.0
TXLNG	705.2555	-1.4759	0.2651	0.0	0.0
TXN2	1327.6864	1.0193	0.232	0.0	0.0
TXNRD2	539.9003	1.0109	0.2792	0.0001	0.0006
U2SURP	1714.4898	-1.176	0.2549	0.0	0.0
UBA52	11534.7731	1.2262	0.2321	0.0	0.0
UBAP1	808.4762	-1.3491	0.2335	0.0	0.0
UBASH3B	2031.6916	-1.0471	0.2011	0.0	0.0
UBB	12734.0409	1.1462	0.2249	0.0	0.0
UBE2G1	1020.1477	-1.5875	0.2244	0.0	0.0
UBE2O	799.6891	-1.8871	0.2706	0.0	0.0
UBE2W	232.9334	-1.8812	0.3773	0.0	0.0
UBE3A	1235.5664	-1.3607	0.2677	0.0	0.0
UBL5	1307.0936	1.0621	0.2316	0.0	0.0
UBN1	1248.0424	-1.3138	0.2165	0.0	0.0
UBOX5	140.5488	-2.5922	0.4466	0.0	0.0
UBR2	1122.8402	-1.0237	0.2202	0.0	0.0
UBTD2	504.7626	-1.1716	0.2588	0.0	0.0
UBXN7	496.3075	-1.073	0.2848	0.0001	0.0003
UGCG	3203.2603	-2.3205	0.2963	0.0	0.0
UMPS	620.4854	-1.0814	0.2449	0.0	0.0
UNC119B	668.5866	-1.4321	0.2434	0.0	0.0
UNKL	451.6826	-1.0323	0.2713	0.0001	0.0003
UPF2	578.3166	-1.8717	0.3168	0.0	0.0
UPF3B	400.6792	-1.6223	0.2871	0.0	0.0
UQCR10	1133.3709	1.0456	0.2323	0.0	0.0
UQCRB	2703.0783	1.1293	0.1981	0.0	0.0
UQCRH	2967.549	1.0581	0.2007	0.0	0.0
UQCRQ	2171.7707	1.1731	0.2318	0.0	0.0
URB2	610.156	-2.0057	0.2699	0.0	0.0
URGCP	587.957	-2.1275	0.2769	0.0	0.0
USF1	457.1271	-1.6282	0.2739	0.0	0.0
USF2	2417.7882	1.0165	0.2224	0.0	0.0
USP1	2888.6538	-1.2509	0.2614	0.0	0.0
USP10	1447.922	-1.1389	0.2116	0.0	0.0
USP12	814.2427	-1.3347	0.2461	0.0	0.0
USP27X	50.6009	-1.5602	0.5921	0.0007	0.0027
USP36	1256.6148	-1.712	0.2376	0.0	0.0
USP37	305.2367	-1.7969	0.3526	0.0	0.0
USP38	510.8447	-1.9808	0.3251	0.0	0.0
USP42	280.0927	-1.7093	0.3233	0.0	0.0
USP45	169.2307	-1.1439	0.4428	0.0029	0.0089
USP47	1366.5214	-1.1929	0.2287	0.0	0.0
USP49	312.4304	-1.7149	0.3525	0.0	0.0
USP53	355.1169	-1.7694	0.2967	0.0	0.0
USP54	351.7145	-1.2956	0.2868	0.0	0.0
USP6NL	459.2014	-1.5078	0.2886	0.0	0.0
USPL1	235.6597	-1.1759	0.3251	0.0001	0.0004
UTP15	546.6383	-2.0498	0.2824	0.0	0.0
UTP23	295.7333	-1.6227	0.3185	0.0	0.0
UTP3	1153.5971	1.0642	0.2198	0.0	0.0
UXT	1071.4672	1.08	0.2209	0.0	0.0
VAMP8	2132.1395	1.1487	0.2214	0.0	0.0
VAT1	9664.8944	1.1162	0.2069	0.0	0.0
VCAN	29.9658	-2.1289	0.7911	0.0001	0.0003
VDR	306.7962	-1.8471	0.3333	0.0	0.0
VEZF1	1473.1157	-1.2715	0.2186	0.0	0.0
VGLL3	134.8987	-1.0015	0.4067	0.0055	0.0157
VHL	1025.6911	-1.6159	0.2723	0.0	0.0
VKORC1	2314.6667	1.1475	0.2252	0.0	0.0
VPRBP	686.3541	-1.2817	0.2465	0.0	0.0
VPS37B	1642.3735	-1.2187	0.2159	0.0	0.0
VPS4B	749.7283	-1.7185	0.296	0.0	0.0
VTN	69.5142	1.417	0.5267	0.001	0.0036
VWA1	1085.2208	1.3019	0.2526	0.0	0.0
WAC	1943.0985	-2.2459	0.2087	0.0	0.0
WAPAL	1520.403	-2.7074	0.2383	0.0	0.0
WASL	1005.1618	-1.4336	0.2266	0.0	0.0
WBP1L	862.9085	-1.3714	0.2298	0.0	0.0
WBP2	2848.8508	1.0832	0.2455	0.0	0.0
WBP4	358.5999	-1.526	0.3299	0.0	0.0
WDR20	544.6202	-2.3797	0.2872	0.0	0.0
WDR33	971.5655	-1.1446	0.237	0.0	0.0
WDR34	4579.855	1.0078	0.2184	0.0	0.0
WDR36	1267.4979	-1.0931	0.2494	0.0	0.0
WDR37	480.5913	-1.3778	0.2664	0.0	0.0
WDR43	1803.5668	-2.2875	0.2246	0.0	0.0
WDR44	533.8849	-2.1203	0.2674	0.0	0.0
WDR47	347.5961	-1.3543	0.3091	0.0	0.0
WDR53	151.5482	-1.3701	0.3889	0.0001	0.0004
WDR54	860.6305	1.0568	0.2491	0.0	0.0001
WDR73	320.0695	-1.3655	0.2984	0.0	0.0
WDR82	1994.7233	-2.2765	0.2053	0.0	0.0
WDR83OS	2096.6297	1.145	0.2312	0.0	0.0
WDR89	217.1861	-2.9019	0.3732	0.0	0.0
WFDC2	61.9645	1.0253	0.5233	0.0164	0.0408
WHSC1L1	942.687	-1.2599	0.239	0.0	0.0
WIBG	196.0661	-2.091	0.3644	0.0	0.0
WIPF2	1075.0011	-2.1525	0.2353	0.0	0.0
WSB1	694.91	-1.6446	0.243	0.0	0.0
WWP1	940.8299	-1.0845	0.2469	0.0	0.0
WWTR1	1672.94	-1.0628	0.2289	0.0	0.0
XAGE1B	2198.4682	1.4975	0.2812	0.0	0.0
XBP1	898.7494	-1.3233	0.2277	0.0	0.0
XIAP	1063.0083	-1.8536	0.305	0.0	0.0
XPC	164.3653	-1.2302	0.4082	0.0007	0.0025
XRCC2	396.7701	-2.2989	0.358	0.0	0.0
YAE1D1	137.9405	-1.0876	0.4301	0.0038	0.0114
YEATS2	766.3201	-1.0487	0.2334	0.0	0.0
YEATS4	462.7739	-1.5395	0.2993	0.0	0.0
YIF1A	2425.6685	1.0905	0.2429	0.0	0.0
YOD1	1589.9155	1.4699	0.2428	0.0	0.0
YPEL2	23.634	-2.1127	0.9738	0.0001	0.0004
YTHDC1	1305.0767	-1.0593	0.2278	0.0	0.0
YTHDF1	1835.7076	-1.9995	0.2385	0.0	0.0
YTHDF3	817.3658	-2.1626	0.2402	0.0	0.0
YY1	1706.4183	-1.0699	0.2097	0.0	0.0
YY1AP1	1001.6148	-1.0586	0.2223	0.0	0.0
ZADH2	378.9395	-1.0433	0.2785	0.0001	0.0004
ZBED4	581.6288	-2.0473	0.2626	0.0	0.0
ZBED5	474.2157	-1.9782	0.2942	0.0	0.0
ZBTB1	424.6364	-1.1113	0.3402	0.0004	0.0015
ZBTB11	460.9464	-1.6106	0.2797	0.0	0.0
ZBTB14	144.1559	-1.2979	0.4288	0.0005	0.0021
ZBTB17	366.1797	-1.3272	0.2931	0.0	0.0
ZBTB26	46.466	-2.0979	0.6902	0.0	0.0002
ZBTB34	224.2081	-2.7404	0.3623	0.0	0.0
ZBTB38	1067.3154	-1.2892	0.231	0.0	0.0
ZBTB4	2081.7831	-1.1584	0.2043	0.0	0.0
ZBTB41	290.7415	-2.7801	0.3368	0.0	0.0
ZBTB43	411.687	-1.6709	0.2823	0.0	0.0
ZBTB46	66.8881	-1.2397	0.5725	0.0059	0.0167
ZBTB7A	1395.1842	-1.8287	0.2178	0.0	0.0
ZBTB8A	164.5054	-1.8475	0.4052	0.0	0.0
ZC2HC1A	62.883	-1.412	0.5327	0.0011	0.004
ZC3H11A	2004.6235	-1.0661	0.2686	0.0	0.0002
ZC3H12A	942.2867	2.3565	0.2612	0.0	0.0
ZC3H12C	756.3071	-1.9315	0.3036	0.0	0.0
ZC3H13	909.8536	-1.3115	0.2276	0.0	0.0
ZC3H3	495.8948	-1.9111	0.3102	0.0	0.0
ZC3H4	925.2114	-1.6769	0.248	0.0	0.0
ZC3H7A	1129.1134	-1.1965	0.2324	0.0	0.0
ZC3H8	126.1988	-1.1885	0.4147	0.0012	0.004
ZCCHC10	129.4252	-2.7296	0.4636	0.0	0.0
ZCCHC11	598.3993	-1.7632	0.2983	0.0	0.0
ZCCHC14	486.7736	-1.2889	0.2624	0.0	0.0
ZCCHC2	158.2595	-1.5765	0.385	0.0	0.0
ZCCHC24	460.5269	-1.8385	0.2744	0.0	0.0
ZCCHC4	204.0332	-1.0282	0.3426	0.0011	0.0038
ZCCHC7	221.1355	-1.3764	0.3554	0.0	0.0001
ZCCHC8	455.487	-1.8102	0.2725	0.0	0.0
ZCCHC9	232.1353	-1.8214	0.3382	0.0	0.0
ZDBF2	107.3228	-1.4245	0.4576	0.0003	0.0012
ZDHHC24	503.3084	1.1097	0.2818	0.0	0.0002
ZEB1	804.2172	-1.919	0.2679	0.0	0.0
ZFAND4	106.6852	-1.0791	0.4245	0.0037	0.0112
ZFAND5	2210.1617	-1.9812	0.2395	0.0	0.0
ZFAT	157.9169	-1.2039	0.3835	0.0005	0.0018
ZFC3H1	945.9366	-1.3613	0.2299	0.0	0.0
ZFHX4	112.9936	-1.0909	0.4181	0.003	0.0093
ZFP1	132.5409	-1.5179	0.423	0.0	0.0002
ZFP14	24.6768	-1.5319	0.8255	0.0021	0.0069
ZFP28	132.5791	-1.3471	0.4016	0.0002	0.0007
ZFP30	127.9496	-2.9175	0.4733	0.0	0.0
ZFP36L1	9907.4076	1.0668	0.1831	0.0	0.0
ZFP37	51.0541	-1.0972	0.5728	0.0144	0.0366
ZFP62	103.838	-1.3844	0.441	0.0003	0.0012
ZFP69	55.843	-1.4483	0.6118	0.0019	0.0063
ZFP82	109.38	-2.4383	0.47	0.0	0.0
ZFP90	179.3337	-1.0886	0.3992	0.0022	0.007
ZFX	612.0381	-1.828	0.2642	0.0	0.0
ZFYVE1	214.4843	-2.3481	0.3603	0.0	0.0
ZFYVE16	676.8873	-1.1736	0.282	0.0	0.0001
ZFYVE20	651.9736	-1.3975	0.2482	0.0	0.0
ZFYVE27	346.5152	-1.7256	0.2951	0.0	0.0
ZHX1	755.2662	-1.0381	0.2774	0.0001	0.0004
ZHX1-C8ORF76	23.6056	-1.3498	0.8169	0.0056	0.0162
ZHX2	135.7614	-1.3783	0.3998	0.0001	0.0005
ZIC2	182.0523	-1.6143	0.3737	0.0	0.0
ZKSCAN1	614.8568	-1.2517	0.2898	0.0	0.0
ZKSCAN2	143.3833	-1.1998	0.4146	0.001	0.0037
ZKSCAN3	117.8358	-1.4737	0.4229	0.0001	0.0004
ZKSCAN5	315.4658	-1.3825	0.3017	0.0	0.0
ZKSCAN8	525.6813	-2.7255	0.2766	0.0	0.0
ZMIZ1	2443.8469	-2.5996	0.2077	0.0	0.0
ZMYM1	235.9434	-2.0408	0.3538	0.0	0.0
ZMYM2	326.6299	-1.7584	0.304	0.0	0.0
ZMYM5	139.9273	-1.0378	0.4564	0.0081	0.0222
ZMYM6	221.1941	-1.4055	0.3367	0.0	0.0
ZMYND19	724.0149	-1.5294	0.2399	0.0	0.0
ZMYND8	922.046	-2.0839	0.2517	0.0	0.0
ZNF100	173.1716	-2.5936	0.4139	0.0	0.0
ZNF101	108.5942	-1.6662	0.4981	0.0001	0.0003
ZNF112	41.554	-1.3883	0.6635	0.0039	0.0115
ZNF114	144.8008	-1.2972	0.385	0.0002	0.0008
ZNF117	45.6269	-1.1662	0.5856	0.0102	0.0272
ZNF12	290.6473	-2.1513	0.3563	0.0	0.0
ZNF124	64.4477	-2.5557	0.6068	0.0	0.0
ZNF131	633.2286	-1.8723	0.3015	0.0	0.0
ZNF136	64.9543	-1.816	0.6228	0.0001	0.0006
ZNF140	163.794	-2.2663	0.3974	0.0	0.0
ZNF141	36.0396	-1.643	0.7026	0.0009	0.0033
ZNF142	549.7412	-1.093	0.2595	0.0	0.0001
ZNF143	257.0311	-1.7366	0.3263	0.0	0.0
ZNF146	1426.1642	-2.5355	0.2345	0.0	0.0
ZNF148	454.7347	-1.656	0.7797	0.0011	0.0037
ZNF16	83.3506	-1.0951	0.4634	0.0057	0.0163
ZNF160	189.2183	-1.5449	0.372	0.0	0.0
ZNF174	100.0693	-1.6765	0.4679	0.0	0.0002
ZNF175	279.4042	-2.4876	0.3847	0.0	0.0
ZNF177	12.5969	-1.2292	0.9964	0.0033	0.01
ZNF18	20.7255	-1.2684	0.8264	0.0083	0.0227
ZNF180	193.8685	-1.4313	0.41	0.0001	0.0004
ZNF181	58.1805	-2.1219	0.6956	0.0	0.0001
ZNF182	131.2116	-3.0501	0.6071	0.0	0.0
ZNF184	62.0698	-1.1719	0.5225	0.0061	0.0174
ZNF189	147.4739	-1.4621	0.3902	0.0	0.0002
ZNF195	270.46	-1.4993	0.3522	0.0	0.0
ZNF197	211.4808	-1.6026	0.3873	0.0	0.0
ZNF2	75.5851	-2.3437	0.5575	0.0	0.0
ZNF211	153.6125	-1.389	0.394	0.0001	0.0004
ZNF212	274.4373	-1.5874	0.3212	0.0	0.0
ZNF215	90.7103	-1.2549	0.5038	0.0027	0.0085
ZNF223	34.6093	-1.4183	0.7741	0.0041	0.0122
ZNF224	126.157	-1.2345	0.4736	0.0021	0.0069
ZNF227	134.1912	-1.4345	0.4056	0.0001	0.0003
ZNF23	191.9186	-1.0895	0.3527	0.0007	0.0027
ZNF230	53.0765	-1.2715	0.5518	0.004	0.0119
ZNF232	65.225	-1.5654	0.5303	0.0003	0.0013
ZNF234	93.4677	-2.193	0.5038	0.0	0.0
ZNF239	124.0278	-1.3406	0.4086	0.0002	0.0009
ZNF25	104.6435	-1.0093	0.443	0.0085	0.0232
ZNF250	76.6557	-1.8967	0.5223	0.0	0.0001
ZNF251	224.9117	-2.2581	0.3511	0.0	0.0
ZNF253	35.2828	-2.0098	0.8283	0.0001	0.0006
ZNF254	96.255	-1.2799	0.5292	0.003	0.0093
ZNF26	195.0972	-1.4032	0.3594	0.0	0.0001
ZNF260	227.2877	-2.6636	0.393	0.0	0.0
ZNF274	563.3506	-1.5288	0.2685	0.0	0.0
ZNF275	181.5066	-1.5904	0.3623	0.0	0.0
ZNF28	232.0377	-1.9608	0.3491	0.0	0.0
ZNF280C	136.3278	-2.4685	0.4411	0.0	0.0
ZNF280D	199.4447	-1.0271	0.3394	0.001	0.0035
ZNF282	728.9217	-1.0718	0.2777	0.0	0.0002
ZNF283	40.4954	-1.2523	0.6083	0.0068	0.0191
ZNF284	46.8779	-1.5766	0.6059	0.0007	0.0027
ZNF286A	334.7666	-2.1717	0.304	0.0	0.0
ZNF286B	23.8719	-1.9533	0.8655	0.0002	0.0008
ZNF296	112.4648	-1.63	0.434	0.0	0.0001
ZNF30	57.395	-2.1934	0.6043	0.0	0.0
ZNF302	158.5763	-2.0733	0.4546	0.0	0.0
ZNF311	54.3811	-1.1494	0.5459	0.0087	0.0237
ZNF317	634.5818	-1.0964	0.2444	0.0	0.0
ZNF318	632.5662	-1.3456	0.2652	0.0	0.0
ZNF322	327.6698	-2.0721	0.3427	0.0	0.0
ZNF329	81.7484	-1.0658	0.4726	0.0079	0.0217
ZNF330	384.6623	-1.0504	0.2806	0.0001	0.0004
ZNF337	126.3016	-1.1152	0.4018	0.0018	0.0059
ZNF33A	428.7934	-1.2851	0.3008	0.0	0.0
ZNF33B	190.3614	-1.6851	0.3566	0.0	0.0
ZNF346	236.6969	-2.8406	0.366	0.0	0.0
ZNF347	291.608	-1.4684	0.3118	0.0	0.0
ZNF354A	124.6309	-1.6654	0.4515	0.0	0.0001
ZNF354B	57.207	-1.176	0.5335	0.0066	0.0185
ZNF354C	137.138	-1.4292	0.4015	0.0001	0.0003
ZNF362	156.4018	-1.1866	0.3723	0.0004	0.0017
ZNF367	476.0779	-1.7765	0.2763	0.0	0.0
ZNF383	49.529	-1.5127	0.581	0.0009	0.0033
ZNF391	42.8044	-1.8908	0.6625	0.0001	0.0005
ZNF398	284.2213	-2.0171	0.3245	0.0	0.0
ZNF408	646.4272	1.2957	0.3014	0.0	0.0
ZNF41	306.5449	-2.1351	0.3518	0.0	0.0
ZNF410	630.8505	-1.2846	0.2533	0.0	0.0
ZNF415	90.9656	-1.1854	0.481	0.0035	0.0106
ZNF417	141.0094	-1.9174	0.4549	0.0	0.0
ZNF418	55.4005	-1.6387	0.581	0.0003	0.0014
ZNF420	83.2773	-1.3499	0.4815	0.0009	0.0033
ZNF425	71.3962	-1.3515	0.5075	0.0013	0.0045
ZNF428	1254.657	1.1382	0.2403	0.0	0.0
ZNF429	26.9462	-1.5494	0.8199	0.0019	0.0063
ZNF43	177.7132	-2.0168	0.4288	0.0	0.0
ZNF430	143.6269	-1.3457	0.5261	0.0018	0.0058
ZNF431	147.0516	-1.3558	0.3991	0.0001	0.0006
ZNF438	107.4875	-1.6531	0.4516	0.0	0.0001
ZNF439	66.2982	-1.0785	0.5045	0.0099	0.0265
ZNF44	60.9642	-1.5887	0.6018	0.0006	0.0024
ZNF440	137.1767	-1.4783	0.4315	0.0001	0.0004
ZNF441	60.3532	-2.4153	0.6104	0.0	0.0
ZNF442	11.9773	-1.1765	0.923	0.0075	0.0207
ZNF443	55.9657	-2.9443	0.7027	0.0	0.0
ZNF445	327.2316	-1.7617	0.3297	0.0	0.0
ZNF449	72.4549	-1.2262	0.5939	0.0074	0.0204
ZNF45	262.1978	-1.566	0.3203	0.0	0.0
ZNF451	830.8907	-1.4334	0.2795	0.0	0.0
ZNF460	181.8457	1.9769	0.376	0.0	0.0
ZNF461	33.0791	-1.361	0.6673	0.0046	0.0136
ZNF468	453.6926	-1.2283	0.2743	0.0	0.0
ZNF470	115.8048	-1.3649	0.4357	0.0003	0.0013
ZNF473	401.0916	-1.1861	0.2853	0.0	0.0001
ZNF484	66.2961	-1.0659	0.5055	0.0109	0.0287
ZNF485	88.9331	-1.5541	0.4697	0.0001	0.0005
ZNF486	206.7019	-2.852	0.3927	0.0	0.0
ZNF488	103.0969	-2.0556	0.4998	0.0	0.0
ZNF490	43.7281	-1.5661	0.6461	0.0011	0.0038
ZNF491	11.1133	-1.1253	0.9779	0.0055	0.0159
ZNF493	40.8553	-1.3608	0.6868	0.005	0.0145
ZNF500	100.7682	-2.5451	0.4927	0.0	0.0
ZNF501	38.5684	-2.1692	0.7173	0.0	0.0001
ZNF502	106.047	-1.0101	0.4255	0.0067	0.0189
ZNF503	97.2263	-1.6948	0.4598	0.0	0.0001
ZNF506	118.7643	-2.1793	0.4419	0.0	0.0
ZNF507	448.6848	-2.1263	0.387	0.0	0.0
ZNF510	228.5125	-1.2431	0.3283	0.0	0.0002
ZNF512	377.758	-1.4787	0.2965	0.0	0.0
ZNF514	246.3858	-1.0489	0.3431	0.0009	0.0031
ZNF518A	200.2188	-2.0312	0.456	0.0	0.0
ZNF518B	215.5672	-1.1449	0.3679	0.0006	0.0022
ZNF527	92.5661	-1.6655	0.4688	0.0	0.0002
ZNF529	116.664	-1.3512	0.4635	0.0007	0.0025
ZNF543	171.45	1.1091	0.3732	0.001	0.0036
ZNF547	23.3731	-1.3369	0.8168	0.006	0.0171
ZNF549	90.7662	-2.9787	0.55	0.0	0.0
ZNF555	59.9589	-1.319	0.5329	0.0023	0.0075
ZNF557	78.985	-1.037	0.4852	0.011	0.029
ZNF559	131.6453	-1.0842	0.4409	0.0046	0.0135
ZNF561	322.5082	-1.0727	0.3466	0.0007	0.0027
ZNF562	415.8292	-2.148	0.3165	0.0	0.0
ZNF564	57.9808	-2.2879	0.6206	0.0	0.0
ZNF566	82.5929	-2.3743	0.5765	0.0	0.0
ZNF569	173.8242	-1.9985	0.3936	0.0	0.0
ZNF579	347.8167	-1.2145	0.3162	0.0	0.0002
ZNF584	466.471	-1.3152	0.2768	0.0	0.0
ZNF585B	255.1084	-1.4567	0.3211	0.0	0.0
ZNF587	496.6352	-1.705	0.2667	0.0	0.0
ZNF587B	103.6635	-1.5865	0.4479	0.0	0.0002
ZNF589	76.3509	-1.6982	0.5077	0.0001	0.0003
ZNF594	107.7682	-1.2556	0.4389	0.001	0.0035
ZNF595	86.4805	-2.1951	0.5636	0.0	0.0
ZNF605	185.6959	-1.6886	0.3839	0.0	0.0
ZNF606	83.6196	-1.5708	0.4822	0.0001	0.0006
ZNF607	84.1488	-1.9278	0.6342	0.0001	0.0003
ZNF608	214.7714	-1.4239	0.3641	0.0	0.0001
ZNF609	690.1915	-2.9226	0.2673	0.0	0.0
ZNF611	177.5874	-1.4642	0.3849	0.0	0.0001
