gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ZNHIT6	434.8351	-1.5559	0.1688	0.0	0.0
ZNRF1	272.8798	-1.2968	0.2102	0.0	0.0
ZRANB1	425.0808	-2.721	0.1957	0.0	0.0
ZRSR2	111.4619	-1.2798	0.3165	0.0	0.0
ZSCAN12	164.5847	2.3569	0.2819	0.0	0.0
ZSCAN16	87.432	1.072	0.3491	0.0009	0.0021
ZSCAN22	97.0438	-1.601	0.3435	0.0	0.0
ZSCAN29	671.9233	1.1822	0.1354	0.0	0.0
ZSCAN5A	96.4244	-1.981	0.3613	0.0	0.0
ZSWIM3	78.6553	-1.231	0.3735	0.0003	0.0008
ZSWIM4	198.6206	-1.7136	0.2483	0.0	0.0
ZSWIM5	8.1971	-1.2149	0.9332	0.025	0.0448
ZSWIM8-AS1	34.1727	1.4637	0.5412	0.0012	0.0026
ZUFSP	114.6443	-1.1434	0.314	0.0001	0.0003
ZXDB	476.1949	1.4454	0.1722	0.0	0.0
ZYG11B	377.4588	-1.6596	0.1959	0.0	0.0
ZZZ3	727.1802	-1.6705	0.1386	0.0	0.0
